id,Joueur
d1af27ed,Sebastien Renot
c5cbbcff,Devyne Rensch
ec76c977,Marco Rente
b248578e,Rajko Rep
eb4728cf,Rahel Repkin
fed0ee90,Vincent Reppel
b034739f,Bashar Resan
1485be50,Nawaf Al Reshoodi
13558749,Jasmijn Resink
df90b7ad,Stije Resink
4bd00a50,Panagiotis Retsos
55807869,Amir Rettaily
b4a0a4c8,Beau Reus
36a3ff67,Marco Reus
f64daf84,Géraldine Reuteler
6ccc7192,Moritz Reuther
54b174bb,Dominic Revan
8525ec2a,Seb Revan
1195cafa,Manon Revelli
fcc13415,Damienus Reverson
1ae836b1,Elvis Rexhbeçaj
0ddf464d,Anjeza Rexhepi
50f9d68f,Arlind Rexhepi
e8a0d2f7,Oriol Rey
83d525a4,Salvador Reyes Chávez
83a0c754,Lilian Reyes Mellado
78385407,Dairon Reyes
d4f46475,Diego Reyes
1bbf18cf,Edarlyn Reyes
95714370,Jacobo Reyes
e1f8417f,Josué Reyes
d47cd62c,Lorenzo Reyes
3bae5a03,Maikel Reyes
453e3430,Sebastián Reyes
a86fee7f,Tomás Reymão
7fa4e703,Gio Reyna
c4cafe32,Tom Reyners
bcf1b2e9,Baptiste Reynet
2306bf5c,Bryan Reynolds
dd46bb28,Callum Reynolds
5ca80164,Mark Reynolds
89d98efe,Mohammad Reza Akhbari
2f895007,Kaveh Rezaei
c0ae3446,Ramin Rezaeian
69b59740,Jakub Rezek
3deb52b9,Jan Rezek
0f5e0b8a,Radim Řezník
6878a8df,Adil Rhaili
82e3586c,Moha Rharsalla
8f6bfe11,Simon Rhein
3b8b641c,Jordan Rhodes
9d620368,Rhuan
5459a36e,Jean-Pierre Rhyner
94b284f8,Muhammad Riaz
fd4595fd,Louna Ribadeira
ce8039aa,Nico Ribaudo
5524044b,Henrique Ribeiro Pires
58f61b70,André Ribeiro
68fb50a2,Everton Ribeiro
8d28a81b,Joël Ribeiro
dab5e974,Lucas Ribeiro
6d677c5f,Mélanie Ribeiro
3493992e,Rúben Tiago Rodrigues Ribeiro
6603fa16,Tomás Ribeiro
284f2ce6,Yuri Ribeiro
a6cc0e65,Alexis Ribera
fc3c3d59,Oscar Ribera
f61c7c4e,Franck Ribéry
fce521d7,Ricard
45a1777c,Ricardinho
6cf59e07,Ricardinho
e472d4da,Ricardinho
2a5cdcd1,Ricardo
ad3382e6,Luis Ricardo Reyes
20459caf,André Ricardo
54f5ce34,Federico Ricca
524eb8c5,Federico Ricci
3cf7dc7e,Matteo Ricci
9823be92,Samuele Ricci
9c026a2f,Riccieli
1c7012b8,Declan Rice
4a939f33,Jay Rich-Baghuelou
f21c478a,Alpha Richard Dionkou
53c6653f,Gilles Richard
55f045ec,Jonathan Richard
d20d5fa2,Nina Richard
a4e1a544,Brad Richards
5d9b5b6d,Carlos Richards
0a3d6d2b,Chris Richards
4076aa1d,Dave Richards
ae0e6ba7,Lewis Richards
f9b1b7bf,Omar Richards
657792ee,Rico Richards
e0243d23,Taylor Richards
eed64645,Ben Richards-Everton
376b87ab,Amir Richardson
b95854c1,Diego Richardson
bef9db76,Jayden Richardson
451d5993,Jermal Richardson
c3c8c66b,Joe-Joe Richardson
6ee319a2,Kenton Richardson
4fa62ae4,Lewis Richardson
fa031b34,Richarlison
1b7711af,Ben Richter
4fde7d0b,Marc Richter
f972644c,Marco Richter
bb1514fa,Mathis Richter
46ba7da7,Thies Richter
eaabf774,Tyson Richter
e17e8d9d,Leandro Ricker Rasteiro
427ca539,Mark Ricketts
9a0fa401,Manuel Rico
def69cd0,Mikel Rico
5f0241b2,Sergio Rico
5cd6bec8,Nikki Ridder
5e9450bd,Robine de Ridder
d7be605e,Liam Ridehalgh
8935e3e3,Mark Ridgers
14812414,Mohammed Ridha
bd8d2b04,Nico Rieble
715166d3,Julian Rieckmann
a7cb6ad5,Aaron Riedel
77cfae67,Clemens Riedel
d80cdda5,Florian Riedel
282f4bbb,Julian Riedel
c2bd8585,Fabian Rieder
84f78cc5,Florian Rieder
8f63e400,Tim Rieder
7a1f2c08,Jaïro Riedewald
0ae42c9e,Fabio Riedl
b09aa686,Nico Rieger
572498c7,Søren Rieks
9f941969,Manuel Riemann
f196bd87,Martin Riemer
0f163eff,Ben Rienstra
5b15731e,Adrián Riera
e7542ee9,River-Che Ries
1ad39c04,Philipp Riese
fdb3a57a,Alex Rieseler
cf4a720a,Randolf Riesen
581c5276,Asier Riesgo
fcb31087,Mariyam Rifa
fb6169df,Iqram Rifqi
3dacdac3,Samuele Righetti
ba18463f,Michele Rigione
6ff91a3a,Charles Rigon Matos
4dba2a97,Luca Rigoni
7c33a0f9,Mohamad Rihanieh
292cdb26,Emil Riis Jakobsen
b371058b,Abhishek Rijal
7006a742,Julian Rijkhoff
22f11798,Beau Rijks
449c6aae,Mees Rijks
67c12338,Liz Rijsbergen
f68e7d51,Pia Rijsdijk
4a97f4c2,Avi Rikan
36015ee8,Tshepo Rikhotso
f2fcc0c1,Blaise Riley Snow
4d4e417c,Joe Riley
401fab4d,Regan Riley
fc7d1762,Lukas Rimbach
73ab36fc,Victor Rîmniceanu
4dc177e8,Md Rimon Hossain
2dc3a11c,Artur Rimovič Jusupov
22e90560,Selcuk Rinal
c2499464,Rachel Rinast
f1cfc209,Tomás Rincón
4992a935,Yoreli Rincón
09d131ed,Jacob Rinne
e9bfd3cf,Andy Rinomhota
31c627aa,Abdulrahman Al-Rio
eb3dd471,Luis Rioja
54a15dab,Antonio Ríos
cd80bf65,Darren Ríos
f35f3532,José Ríos
cfcc386e,Kike Ríos
20fb4c73,Matthis Riou
7f41ee30,Rémy Riou
82be8b3a,Chimera Ripa
beae3a73,Renaud Ripart
7b5cb32e,Connor Ripley
65154df0,Rodrigo Riquelme
158f392b,Sascha Risch
22b526b8,Josh Risdon
62122118,Riku Riski
72dacad9,Roope Riski
cd8bbbb2,Kamola Riskiyeva
f50485c8,Andrea Risolo
c21ee6de,Mei Rispens
140afefb,Marcel Risse
26327456,Filip Ristanic
6974bca3,Kire Ristevski
ea0aa7e0,Mihailo Ristić
eb4f91c4,Petar Ristić
af374b92,Nikola Ristović
8a4f049b,Aleksandra Ristovska
ea1ea3ad,Milan Ristovski
7e56d3db,Stefan Ristovski
6f0d4096,Spyros Risvanis
7d147c6d,Ana Rita Seiça
2ea3f097,Matteo Ritaccio
71ef519e,Matt Ritchie
7d4e6804,Tom Ritchie
733e7ad8,Mats Rits
ce2c51c0,Marlon Ritter
e7cabc8e,Max Ritter
14df2f7a,Nico Rittmeyer
401f5a65,Marvin-Lee Rittmüller
35d23b15,Lars Ritzka
00ddb7f7,Marcel Ritzmaier
e708f56f,Rivaldinho
bc4d05c0,Cristian Rivas
88a5e694,Jesús Rivas
bffd7272,Joaquin Rivas
85c18ac5,Rigoberto Rivas
4624df7c,Ulises Rivas
7c094b1a,Christian Rivera
8ef81d2d,Cristian Rivera
a598963c,Erick Rivera
46a7b605,Maxence Rivera
5caa2e74,Ricardo Rivera
3a6da175,Rodrigo Rivera
5eda3272,Sidney Rivera
6eee3607,Wilfredo Rivera
44d1c7c0,Alejandro Rivero
03fdc7b4,Ignacio Rivero
87d8b5a3,Blas Riveros
7af0e1f8,Jonathan Rivierez
4caff525,Niklas Rixgens
556ba059,Houssein Rizk
0e09dd0d,Dmytro Riznyk
251f7e46,Erick Rizo
be6a4ded,Ahmed Rizuvan
8264fe7d,Federica Rizza
072d6840,Gaia Rizzioli
56bd526a,Agostino Rizzo
b335d5b0,Nicholas Rizzo
d5487d81,Calogero Rizzuto
8735fe66,Ró-Ró
8361b5d6,Gaëtan Robail
8ffa8462,Jamie Robba
f2f3d20b,Joe Robbins
c00097d2,Rober
2ea1013f,Rocco Robert Shein
f0e75d97,Faustine Robert
ba3ca78f,Roberto
c0162067,Roberto
335fa267,Sergi Roberto
a8981944,Lucas Robertone
5a5b5859,Alfie Roberts
481e11d3,Beth Roberts
8e9caf48,Cal Roberts
24fae784,Connor Roberts
a731e8a0,Haydon Roberts
a044cd17,Jordan Roberts
2ffaca34,Juwan Roberts
0b35739f,Kory Roberts
91977af7,Liam Roberts
51907c14,Marc Roberts
c2464b76,Mitchell Roberts
59d93937,Patrick Roberts
f375cfaf,Shane Roberts
a876e927,Thomas Roberts
6c17e046,Tyler Roberts
91ac3046,Tyler Roberts
9581b39b,Alan Robertson
3434ac72,Alexander Robertson
2e4f5f03,Andrew Robertson
3337353c,Clark Robertson
a80f5788,Finlay Robertson
654600fd,Scott Robertson
5a275676,Sean Robertson
b3ac06d7,Antony Robic
831e719c,Mila Robichon
a60d431f,Andy Robinson
289601e6,Antonee Robinson
e75750a3,Callum Robinson
48cc08e8,Cecoy Robinson
693a5e1a,Charlie Robinson
569525cd,Darren Robinson
7399c7a8,Jack Robinson
df25cb0e,Jack Robinson
9809a8d0,Katie Robinson
5547e172,Luke Robinson
ac487578,Matt Robinson
782a95d9,Miles Robinson
d604e1fc,Monique Robinson
014255cc,Samson Robinson
db4b2f24,Scott Robinson
a170bb25,Theo Robinson
963df8eb,Wesley Robinson
685b396a,Ángel Robles
0943be25,Javi Robles
24a00636,Kenti Robles
1949dcfc,Stheven Robles
1a7fc4cb,Maurizio Robotta
961a5164,Ethan Robson
b0780fb4,Jamie Robson
fb2dec57,Hal Robson-Kanu
383b2b0c,Ivan Roca
53679560,Jimmy Roca
da27e268,Marc Roca
aa21406e,Christopher Rocchia
86df8ac0,Kenny Rocha Santos
2b757c6a,Aldo Rocha
01d00f38,Jean Carlos Silva Rocha
b592d545,Leonardo Rocha
40cc198b,Luís Augusto Martins Rocha
575f91a9,Barry Roche
8fd13891,Stephanie Roche
10146629,Yohan Roche
7971c1f1,Jannik Rochelt
a6d9cb9d,Thorsten Röcher
81b99b9e,Sergio Rochet
864139e1,Kévin Rocheteau
ecd8c01e,Rubén Rochina
c738a5ec,Rochinha
611b1aae,Cimo Röcker
37f827ec,Enzo Roco
356b5bee,Anthony Roczen
17acc2ed,Marek Rodák
4a0b0826,Carlos Rodas
8dff9c63,Jacob Roddy
5f011e05,Stian Rode Gregersen
e12b0b5b,Sebastian Rode
1e3743b0,Giuliano Rodehutskors
1f8c7aa9,Ronny Rodelin
6384d175,Louis Röder
775bffeb,Harvey Rodgers
4dedd469,Milan Rodić
329f9d46,Matej Rodin
dbc94d15,Alex Rodman
9ca54653,Devante Rodney
8d62d31a,Joe Rodon
6434f10d,Rodri
e226132d,Rodrigão
1fb1c435,Rodrigo
85bed4ee,Rodrigo
a558755b,Rodrigo
13d621f5,Juan Rodrigo Rojas
774c4b31,Adrià Rodrígues
2ab7149e,Bruno Rodrigues
149895bf,Garry Rodrigues
3814b753,Gerson Rodrigues
fb6c0681,Ivo Rodrigues
c38c6e8c,Jonathan Rodrigues
f1bed920,Kévin Rodrigues
b1f70419,Mauro Rodrigues
20df3aaf,Pedro Rodrigues
b4c136b7,Ruben Rodrigues
e3e3f401,Tiago Rodrigues
19709006,Óscar Rodríguez Arnaiz
505d9778,Genaro Rodríguez Serrano
c8bc817f,Alan Rodríguez
1bf8a86b,Aldair Rodríguez
efbf3574,Alex Rodriguez
fe73c4e1,Álvaro Rodríguez
8cfc2f69,Ángel Rodríguez
1dad3b53,Anika Rodriguez
c86041d7,Brian Rodríguez
f0acf582,Charly Rodríguez
a7187e71,Cristian Rodríguez
70f8e0bd,Dani Rodríguez
f0cde899,David Rodríguez
c0537fd4,Diego Rodriguez
e7f17af8,Edwin Rodríguez
34e393f2,Guido Rodríguez
aa55fe48,Iván Rodríguez
715bf047,James Rodríguez
4ab53cdb,Jay Rodriguez
c367c835,Jerónimo Rodríguez
ce147009,Jesús Rodríguez
26635b49,Johan Rodríguez
86ca9bca,Jonathan Rodríguez
96eab8e5,Jonathan Rodríguez
c3090d78,Jorge Rodríguez
55e81c76,José Rodríguez
9b130479,Kirian Rodríguez
31825b21,Lian Rodriguez
815f4240,Lucas Rodríguez
9d8f244b,Lucía Rodríguez
a5cdedc7,Mario Rodriguez
c075b5f0,Martín Rodríguez
5250e871,Michell Rodríguez
1d4e63b6,Pablo Rodríguez
8eb5df77,Peru Rodríguez
7f78ad23,Ricardo Rodríguez
47c80d19,Richard Rodríguez
4a75b7ee,Riki Rodríguez
cbb8e1da,Ronald Rodríguez
6ca7237c,Salvador Rodríguez
8f5e92a6,Rodrygo
d38d66b6,Joe Rodwell-Grant
6fe2aba3,Davy Roef
349fa918,Robin Roefs
c948d414,Yahcuroo Roemer
a646b710,Godfried Roemeratoe
57c94db2,Mads Roerslev
2a07c0cd,Viktor Rogan
df88536b,Bojan Roganović
0f4f3267,Žan Rogelj
10e7f486,Rogério
d8131ea0,Rogério
3b39ee5e,Danny Rogers
2c5c48d3,Gabriel Rogers
82f2c7b2,Kimaree Rogers
2e5915f1,Morgan Rogers
c2a777bd,Sian Rogers
ef9da1bc,Florian Roggermeier
58b2a620,Joey Roggeveen
7991f2c2,Lovre Rogić
27ff9bdb,Tom Rogić
86b3d4cc,Thomas Rogne
ab25268c,Alessia Rognoni
ae944b25,Ante Roguljić
96708232,Zharfan Rohaizad
b5b27493,Marcus Rohdén
1f2c7b55,Merlin Röhl
db5a41bc,Louis Rohmann
ac4961c8,Fabian Rohner
7e4c5a4a,Maximilian Rohr
9bd19a6a,Javier Rojas
11e0904f,Luis Rojas
f2416544,Matías Rojas
976b4473,Robert Rojas
d1491e00,Diego Rolán
b39e1ade,Gabriele Rolando
865306d1,Gilli Rólantsson
1255a82a,Alex Roldan
48875649,Cristian Roldan
a6915d4b,Jack Roles
83236dd7,Alexis Rolín
b30f5d58,Oliver Rölke
779aa25c,Tony Rölke
842023c5,Hugo Rölleke
70b055eb,Leonard Roloff
b8406093,Matija Rom
3ead85f9,Alessio Romagnoli
09899de8,Simone Romagnoli
71e47f13,Mohamed Al Romaihi
924ff27e,Leonardo Román
562612bf,Mihai Roman
f08ccd2d,San Román
463ddee8,Vitalii Roman
929e3296,Oleksandr Romanchuk
4d08ed00,Taras Romanchuk
f75d3593,Tetyana Romanenko
46be9fc9,Lazar Romanić
829ba9b1,Daniel Romanovskij
0aa874f4,Alaixys Romao
fef20ac5,Julio Romão
d73461ea,Romarinho
91a4c6bd,Philipp Rombach
b4db6d4d,Mohamed Ali Ben Romdhane
3e17193f,Ole Romeny
fa0a69e4,Mahlon Romeo
d6a43548,Roberto Romeo
b2855ce9,Dani Romera
36edfb9b,Ángel Romero
7d576830,Arianna Romero
b951a1bc,Bryan Romero
a3d94a58,Cristian Romero
b2694e42,Dorny Romero
2fbe6af0,Iván Romero
e28205f4,Jaime Romero
d643e29c,Luis Romero
ca6edaa0,Luka Romero
716e7308,Maximiliano Romero
4bc5f2b4,Óscar Romero
1e26e376,Sergio Romero
4b511457,Oriol Romeu
b5f8aae9,Moritz Römling
16208f5e,Marc Rommel
f1afb849,Nicolas Rommens
318db7b4,Philippe Rommens
e590bb10,Luis Romo
8827c189,Rafael Romo
dea698d9,Cristiano Ronaldo
62343612,Leo Ronan Arndt
1b804500,Connor Ronan
4f23acb1,Kian Ronan
256d33bc,Ronan Ronan
c533d4d3,Anthony Roncaglia
10ef5146,Matilde Ronchetti
1b7af391,Imad Rondić
fe6c830a,Mario Rondón
b318a643,Salomón Rondón
04186348,Josh Roney
040c8d7b,Matthieu Rongier
ed45c4a5,Valentin Rongier
51d29173,Frank Ronstadt
5f3d00d1,Kemar Roofe
30fb2f9c,Bart van Rooij
f3872d26,Kaj de Rooij
20d8ac3a,Mitchell van Rooijen
6b33d86b,Eloy Room
2a1beb34,Marten de Roon
57f37196,Adam Rooney
9842b4b1,Jake Rooney
94f9f696,John Rooney
2ea42a44,Shaun Rooney
26d977ba,Marlon Roos Trujillo
b55e1ac0,Kelle Roos
74f2ecd5,Sven Roos
7733b82f,Judith Roosjen
e9dc604a,Ruben Roosken
2796a786,Maxim Root
6345721a,Caio Roque
12100e54,Henry Rorig
6b2f1a78,Javier Ros
c66a2173,Diego Rosa
abfb43d7,Kacper Rosa
87e907ff,Márcio Rosa
09606e8d,Marco Rosa
81069528,Roberto Rosales
63a82a70,Daniel Rosario
1a6b7ea4,Pablo Rosario
21d5cdc4,Guillermo Rosas
f59cfd15,Manuel Rosas
28a15394,Antonio Rosati
ba955ebf,Damian Roßbach
87ebfdb8,Romario Rösch
0a059434,Max Roscher
9599a262,Ahkeem Rose
5fec712d,Albert Rose
cb99aed7,Daniel Rose
89d10e53,Danny Rose
d08e15e1,Danny Rose
76bd72f1,Deanne Rose
eb338814,Jack Rose
ddaca594,Joe Rose
6ee683f5,Lindsay Rose
607581fc,Michael Rose
93db8202,Mitch Rose
cc8165ec,Oliver Rose-Villadsen
c85f443b,Carlos Rosel
18467a97,Nils Röseler
b6ceba6b,Max Rosenfelder
8fddb798,Freja Rosenkrans Thisgaard
6dfbd243,Linus Rosenlöcher
fbb5101d,Kevin Rosero
cd56b151,Odise Roshi
1b729ba2,Aleandro Rosi
3c285843,Lazar Rosić
19b28f22,Loreintz Rosier
9b6d9b53,Valentin Rosier
fe94a533,Christian Rosing
a6d339fa,Colin Rosler
0e9f75c4,Noor Kusumawati bte Mohammad Rosman
50a493be,Benedikt Roßmüller
25130004,Magnus Rösner
0d5462eb,Philipp Rosnersky
7a9ccb58,Maciej Rosołek
74eda47c,Craig Ross
5d0dbdfd,Delfín Ross
4ac1f23d,Ethan Ross
d1c8c364,Ethan Ross
549d4e3e,Mathias Ross
812d23a1,Fedel Ross-Lang
ec84c4ab,Igor Rossi Branco
ef223e5f,Agustín Rossi
ad7ea2c9,Dante Rossi
a81dba8c,Diego Rossi
7b5f516f,Francesco Rossi
8c6c6096,Iván Rossi
d73f6755,Leândro Rossi
98daa26a,Alexander Rossipal
0e459095,Jordan Rossiter
51a21dcd,Maximilian Rossmann
c0d6c408,Tim Rossmann
5777eca0,Sigurd Rosted
58d954ad,Michał Rostkowski
2e1ae7cb,Neluț Roșu
2e9ddbfb,Llazaros Rota
9b8dac85,Sor Rotana
ccbf1b54,Dorin Rotariu
e48ada92,Thomas Rotfuß
be83ba52,Leonard Roth
a8059079,Vinzenz Roth
64dc6d62,Lukas Rothe
24767739,Tim Rothe
90c1f9a4,Tom Rothe
c1041e91,Lio Rothenhagen
bbd26451,Björn Rother
10a10454,Joe Rothwell
d40b01f6,Daan Rots
d05d225e,Johan Rotsen
b770a771,Thomas Rotter
57970225,Maurice Röttgen
81a6ef4f,Evan Rottier
357da44c,Evan Rotundo
17666744,Isaac Rouaud
9b545925,Anthony Rouault
5d0ce27a,Tom Roufosse
26b0d610,Lucas Rougeaux
3ad56bf8,Steve Rouiller
e0172acc,Youri Roulaux
685be1d3,Onisiforos Roushias
13203c45,Jérôme Roussillon
51fbdbad,Baptiste Roux
efe60b50,Julia Roux
e58cbfd5,Nicolò Rovella
818ce8be,Matteo Rover
2df9e81f,Mihael Rovis
4c635df2,Callum Rowe
eb3751da,Coby Rowe
4f6203ea,Danny Rowe
ad63d5c3,Danny Rowe
b140b76f,Jai Rowe
8c12f884,Jon Rowe
607c1e45,Tommy Rowe
73a5190e,Joe Rowley
e1e9fb6a,Matt Rowley
40cb36eb,Kelly Rowswell
fa9eeba4,Michael Roxburgh
0adf0be5,Ally Roy
c3c02b77,Md Mehadi Hasan Royel
1b6cef73,Varel Rozan
2c3e1163,Špela Rozmarič
fb12fb76,Quvondiq Roʻziyev
52a30a4a,Albina Rrahmani
4b3e1a38,Amir Rrahmani
3f73d1ea,Klaudia Rrotani
9f1ad9e4,Simon Rrumbullaku
0b3d40f0,Ruan
ec5457a7,Connor Ruane
f9ee09d8,Masoud Al Rubaie
7d3de517,Saeed Al Rubaie
a43ac4ef,Stefano Rubbi
35d4f151,Rubén
807e33f0,Fernando Rubén González
e4493062,Ayubu Ruben
ad9dd8e3,Slobodan Rubežić
9d1d8a9d,Fortuna Rubin
1241ff67,Brian Rubio
7e05e54f,Javier Rubio
08317aa5,Jesús Rubio
049a4f44,Jonathan Rubio
a1826576,Jordi Rubio
ccaa5728,Waldo Rubio
63966bbf,Tamás Rubus
409eec21,Maksim Rudakov
62c9505d,Wendell Rudath
42f4f848,Declan Rudd
d466a6e5,Zak Rudden
a9b1c319,Pelly Ruddock Mpanzu
da8b19e2,John Ruddy
144fb4d9,Ivana Rudelic
18b896d6,Antonio Rüdiger
c140e4f7,Mika Rudnick
c0c2e79b,Karl Rudolf Õigus
4d395e2b,Jack Rudoni
8ff43602,Nikita Rudy Tromp
80f36c88,Sebastian Rudy
90573602,Kevin Rüegg
7a16a82c,Wang Ruei
ef32d66d,Agron Rufati
01086c66,Josh Ruffels
a3d0f126,Moritz Ruffing
e9fabb63,Julian Rufidis
00174fb2,Rufo
6fdf39d8,Tony Rugamas
14b8fcdf,Daniele Rugani
b7274535,Julius Rüger
05729705,Kurt Rüger
ae9898c5,Matteo Ruggeri
5f7a97b6,Zak Ruggiero
03b1adc9,Julian Rüh
123853cd,Tobias Rühle
e8ba598b,Arne Rühlemann
0b5a292a,Mário Rui
a55d8df5,Aitor Ruibal
7a4296e1,Raúl Ruidíaz
39cdae86,Jord Ruijgrok
41c29c88,Anna Ruiter
911680d8,Robbin Ruiter
342b48b6,Luca Ruiu
c0c7ff58,Fabián Ruiz Peña
6cbf8d0d,Abel Ruiz
fa6292e2,Bryan Ruiz
3c871dd7,Carlos Ruiz
6e36226f,Isma Ruiz
d9d93647,Jean Ruiz
e999605d,Jesús Ruiz
5ed6bf7a,Leonardo Ruíz
e8b5ca4b,Marcel Ruiz
1f423a54,Sergio Ruiz
b3dc6eca,Víctor Ruiz
be0bdd43,Víctor Ruiz
12e7ac0a,Nikita Rukavytsya
f569736f,Denis Rukundo
b61eb039,Jordy Rullens
625c144a,Gerónimo Rulli
6e286117,Rumen Rumenov
7a6c48f8,Milan Rundić
48dac93d,Vasyl Runich
856cc666,Timothé Rupil
3faa1780,Lukas Rupp
c2cecbc0,Noah Rupp
65024335,Moritz Ruprecht
9f5be87a,Adrian Rus
b4a87176,Marco Rus
d52b63f7,Edvárd Rusák
3961eac1,Felix Ruschke
dd399517,Antonín Růsek
5c853a75,Georgi Rusev
2bed795e,Matt Rush
24113357,Faiz Al-Rushaidi
6be423e1,Tivonge Rushesha
810912d5,Carl Rushworth
24a4fad0,Evans Rusike
eee7ceb1,Tafadzwa Rusike
0adeafaa,Albert Rusnák
61bb4242,Will Russ
e6523a5b,Andy Russell
125ddc1e,Jonathan Russell
dbfa1524,Julie-Ann Russell
11edf3a4,Mark Russell
3945ac70,Alessandro Russo
043d38be,Alessia Russo
170e1228,Antonio Russo
fa14d593,Federica Russo
b75ac54b,Franco Russo
596aa9e8,Michele Russo
8667b551,Stefano Russo
be738094,Tursunali Rustamov
57db1293,Bogdan Rusu
6e7ca5f9,Denis Rusu
dab75831,Nazariy Rusyn
dd9e6a02,Rostyslav Rusyn
67367561,Eric Rutanga
3f2541c0,Fabian Rüth
a6108c4f,Michael Ruth
399d3edb,Moreno Rutten
c64c01fc,Georginio Rutter
87cc352c,Gilles Ruyssen
935c5942,Said Al-Ruzaiqi
41003608,Enes Rüzgar
17d0cc38,Laura Ruzgutė
a867d39c,Tom Ruzicka
5d5fba28,Umar Rwabugiri
7ca90a09,Abdul Rwatubyaye
e2d08b8a,Andy Ryan
ba649ae7,Birita Ryan
e4f3d9bf,Bradley Ryan
eaa8dfe2,Dylan Ryan
4535e4bb,Mathew Ryan
6f2103c9,Eleanor Ryan-Doyle
861f5891,Serhiy Rybalka
32314605,Dmitrii Rybchinskii
86dd16a8,Maciej Rybus
64516a84,Ryan Rydel
8dddc0e5,Joseph Ryder
009a4f60,Julian Ryerson
31790c38,Vladimir Rykov
6f77178b,Bartosz Rymaniak
a9d473d9,Johanna Rytting Kaneryd
d4222f7b,Jakub Rzeźniczak
4bdf95b2,Ibrahim Sa'deh
85797372,Helder Sá
903b6e8b,José Sá
a72c139d,Josué Sá
7dfb980a,Pedro Sá
60f58477,Roli Pereira de Sa
fd834d1d,Tiago Sá
d5088b9a,Look Saa Mickelson
57836f52,Md Saad Uddin
78a2284f,Elias Saad
db9a97a0,Shahrul Saad
1718bd3f,Soony Saad
14f47102,Marwane Saâdane
d66eb60d,Harib Al-Saadi
17f29fb0,Idriss Saadi
35affee5,Jalil Saadi
4f735f45,Mohamed Saaif
f7de1113,Halim Saari
760fd987,Serdar Saatçı
560ad467,Erwin Saavedra
33ed2477,Steeven Saba
6bca0e0c,Quinty Sabajo
7d9f3d69,Mathys Saban
cf39d204,Sabas
1f288d51,Karla Šabašov
84290904,Judita Sabatauskaitė
5c70d41c,Daniela Sabatino
ea7a8366,Jonathan Sabbatini
2e1b7c83,Emmanuel Sabbi
4b72c3f4,Alessio Sabbione
3317d417,Motasem Sabbou
bc89aaa1,Ali Sabeh
0ccac09c,Stefano Sabelli
c639933c,Siphamandla Sabelo
c3763677,Issam Al Sabhi
ce73bb16,Viktoría Sabido
4830e0af,Abdelhamid Sabiri
f8e6bfe1,Sardor Sabirxodjayev
e280527c,Marcel Sabitzer
9993817f,Thomas Sabitzer
fe6c6914,Nathan Sablan
7109b44c,Marcus Sablier
dbec1c01,Erik Sabo
3697d167,Álvaro Saborío
6fde84aa,Besard Sabovic
a628628f,Maher Sabra
680fcebf,Francesca Sacchi
e28245d9,Michal Sáček
012d818d,Alyaksandr Sachywka
eb000b44,Isaac Sackey
5e53b82f,Lynford Sackey
6388e356,Falaye Sacko
c9aeaa03,Fareed Sadat
329e9c04,Mudaser Sadat
3e15fe72,Rimvydas Sadauskas
4eb9e87b,Dries Saddiki
014ac6d2,Shay Sade
e6fe1f59,Kiyan Sadeghi
b87ef836,Sana Sadeghi
21164a21,Mujaid Sadick
83e9f0dd,Damir Sadiković
8b6d1830,Armando Sadiku
ec5867a5,Loret Sadiku
fa18b6cc,Lukáš Sadílek
7c9fa389,Michal Sadílek
8313e1fb,Anthony Sadin
9200d432,Ibrahim Sadiq
686cbe7d,Umar Sadiq
29f55c7a,Rəhim Sadıxov
1108f3c0,Mat Sadler
a2c16128,Kieran Sadlier
d8dbb714,Maciej Sadlok
d00fee0b,Valdemar Sadrifar
c28f8126,Lechii Sadulaev
52e1de79,Ilya Sadygov
e8a4ca42,Kacper Sadłocha
56ef3d08,Abdullah Saeed
bc460dc4,Ahmed Saeed
5e4fe378,Dawod Al Saeed
6716a6d2,Dhary Saeed
44830f52,Manaf Saeed
f17497b0,Mohammed Al-Saeed
5fcf4ab8,Salem Saeed
a76ffb0c,Sayed Saeed
f7ee4371,Sulaiman Saeed
49649775,Mohammed Saeid
ee251371,Alexis Saelemaekers
1ef2fdc6,Kanjanaporn Saengkoon
bfca375c,Jorge Sáenz
f08f4050,Berke Safak
b5ecf70f,Abdulrahman Al Safari
9cf6a85c,Alexandros Safarikas
d02c4dc9,Manucehr Safarov
dfb13cef,Zulajxo Safarova
56a46dce,Rushaniya Safina
bac8e258,Safira
d97b252e,Matvei Safonov
b9c07cd6,Louis Safranek
fc5f3536,Pavol Šafranko
3dd83e09,Oleksandr Safronov
d1ff2157,Sebastian Saftig
25d2da54,Mohammed Sagaf
a213be30,Ángelo Sagal
733643ba,Aimar Sagastibelza
6d3ac0b0,Hamza Saghiri
54646b47,Bekjan Sagınbaev
651d9f0a,Görkem Sağlam
098545da,Mahir Sağlık
da3f476b,Pierre Sagna
76d679c7,Modibo Sagnan
89991de2,Jesús Sagredo
939c97cf,José Sagredo
1141f1af,Ziyad Al-Sahafi
eb87ec70,Ben Sahar
c9b968ae,Sairol Sahari
2b8cb465,Lina Al Saheb
47bdc449,Deniz Şahin
6740e162,Fatma Şahin
f4081572,Nuri Şahin
8ccc9b8e,Serdar Şahin
e385200c,Samuel Şahin-Radlinger
3bf60dd4,Sedat Şahintürk
866408c6,Emir Sahiti
3959661b,Suad Sahiti
